employee_id,timestamp,location,cpu,memory_percent,disk_percent,network_sent,network_received,process_count,is_suspicious
emp_0872,2025-05-15 11:53:33,Bahawalpur,40.56,63.55,65.42,232.61,117.69,35.69,0
emp_1008,2025-05-15 14:37:36,Bahawalpur,32.96,43.53,59.53,185.57,96.62,51.79,0
emp_1138,2025-05-15 13:03:13,Bahawalpur,19.51,46.21,57.39,52.21,143.86,31.26,0
emp_1109,2025-05-15 15:17:55,Bahawalpur,49.95,55.57,61.88,143.15,92.52,52.27,0
emp_1723,2025-05-15 23:30:06,Islamabad,96.21,100.0,82.13,321.45,659.12,167.66,0
emp_0568,2025-05-15 12:58:07,Bahawalpur,5.0,47.72,78.16,146.36,124.09,98.1,0
emp_0617,2025-05-15 14:50:15,Bahawalpur,5.0,42.83,75.55,112.44,88.32,40.56,1
emp_1668,2025-05-15 11:44:28,Bahawalpur,37.96,51.88,80.5,83.64,77.42,36.32,0
emp_0091,2025-05-15 16:07:31,Bahawalpur,30.1,40.46,66.02,192.75,151.0,60.69,0
emp_0617,2025-05-15 10:46:24,Bahawalpur,29.2,54.41,68.85,58.7,57.85,80.81,0
emp_1823,2025-05-15 12:58:42,Bahawalpur,29.13,35.64,60.13,108.63,61.94,36.41,0
emp_1983,2025-05-15 13:37:13,Bahawalpur,49.76,55.62,49.82,130.02,57.1,58.01,0
emp_1454,2025-05-15 16:58:27,Bahawalpur,20.61,55.59,38.26,118.6,62.3,39.08,0
emp_1183,2025-05-15 09:00:52,Bahawalpur,23.64,20.0,67.3,138.11,119.04,74.05,1
emp_1098,2025-05-15 15:19:58,Bahawalpur,46.04,28.26,41.49,39.75,109.24,57.37,0
emp_1674,2025-05-15 14:08:33,Bahawalpur,14.13,31.71,80.01,89.56,164.81,65.55,0
emp_0780,2025-05-15 12:13:12,Bahawalpur,50.76,57.15,80.16,118.84,221.28,55.5,0
emp_1729,2025-05-15 14:38:07,Bahawalpur,34.74,71.79,40.74,110.66,102.58,54.34,0
emp_1108,2025-05-15 10:53:21,Bahawalpur,21.88,43.07,50.2,113.74,64.07,71.75,0
emp_1761,2025-05-15 14:38:06,Bahawalpur,23.13,78.68,54.74,37.93,91.06,43.24,0
emp_1745,2025-05-15 04:19:27,Rawalpindi,94.86,77.78,95.03,577.56,334.12,163.29,1
emp_0585,2025-05-15 10:59:17,Bahawalpur,25.73,32.18,64.9,93.64,65.14,62.92,0
emp_0921,2025-05-15 15:00:20,Bahawalpur,22.71,44.05,57.72,65.96,10.0,58.36,0
emp_1317,2025-05-15 16:47:21,Bahawalpur,25.68,20.0,59.18,124.1,45.44,60.24,0
emp_0129,2025-05-15 16:56:33,Bahawalpur,40.58,52.33,44.95,51.56,10.0,33.37,0
emp_1698,2025-05-15 15:22:49,Bahawalpur,26.06,34.76,63.31,158.11,167.86,32.8,0
emp_0493,2025-05-15 14:12:04,Bahawalpur,31.31,50.89,60.03,104.82,154.98,30.45,0
emp_0242,2025-05-15 10:00:20,Bahawalpur,11.55,80.0,62.03,147.54,84.58,29.91,0
emp_0052,2025-05-15 10:25:23,Bahawalpur,14.05,65.32,44.16,47.5,54.52,65.19,0
emp_0348,2025-05-15 12:37:49,Bahawalpur,30.61,56.5,73.47,107.17,118.24,53.52,0
emp_0886,2025-05-15 11:17:21,Bahawalpur,15.1,48.79,47.82,112.85,139.64,72.1,0
emp_1162,2025-05-15 15:08:55,Bahawalpur,18.96,48.29,32.15,139.6,48.23,62.61,0
emp_1104,2025-05-15 17:13:38,Karachi,100.0,81.57,75.28,332.49,676.78,179.33,0
emp_1416,2025-05-15 09:33:28,Bahawalpur,30.14,52.15,54.01,133.11,105.29,64.06,0
emp_0049,2025-05-15 12:32:50,Bahawalpur,53.4,20.73,40.27,165.47,86.16,36.57,0
emp_0023,2025-05-15 09:02:02,Bahawalpur,36.62,39.0,63.43,10.0,130.16,55.96,0
emp_1384,2025-05-15 12:03:52,Bahawalpur,40.49,53.94,70.78,91.5,73.38,67.57,0
emp_1687,2025-05-15 13:41:57,Bahawalpur,47.3,57.44,53.25,34.3,78.07,62.41,0
emp_1520,2025-05-15 10:35:34,Bahawalpur,37.78,61.23,89.57,96.58,107.83,79.22,0
emp_1618,2025-05-15 11:20:58,Bahawalpur,26.77,66.45,62.77,130.04,77.21,53.75,0
emp_0040,2025-05-15 12:10:28,Bahawalpur,30.31,28.01,33.46,118.34,80.81,54.05,0
emp_0811,2025-05-15 05:57:34,Lahore,100.0,85.11,95.41,809.0,300.0,103.06,1
emp_0435,2025-05-15 10:46:55,Bahawalpur,37.3,43.92,37.4,64.98,158.28,49.37,0
emp_1170,2025-05-15 14:29:45,Bahawalpur,17.73,40.67,68.15,53.59,73.26,48.02,0
emp_1981,2025-05-15 10:15:16,Bahawalpur,29.37,68.65,43.06,99.58,174.59,27.19,0
emp_1266,2025-05-15 21:43:31,Rawalpindi,93.64,100.0,77.47,619.98,307.27,183.75,1
emp_0174,2025-05-15 12:45:54,Bahawalpur,34.56,54.75,59.4,122.05,110.41,43.68,0
emp_0739,2025-05-15 16:41:28,Bahawalpur,45.65,20.0,51.35,142.99,27.16,33.59,0
emp_0741,2025-05-15 09:49:22,Bahawalpur,42.27,70.08,36.42,120.71,46.58,22.21,0
emp_0479,2025-05-15 15:05:54,Bahawalpur,24.42,43.36,66.08,10.0,117.5,44.47,0
emp_0539,2025-05-15 10:56:19,Bahawalpur,47.41,53.68,42.9,10.0,136.09,23.87,0
emp_1566,2025-05-15 15:00:18,Bahawalpur,25.01,50.24,56.81,56.58,82.52,46.93,0
emp_1766,2025-05-15 14:59:46,Bahawalpur,39.63,67.98,41.41,106.19,122.62,43.64,0
emp_0385,2025-05-15 13:54:57,Bahawalpur,48.1,65.92,57.28,101.36,54.31,55.05,0
emp_0423,2025-05-15 19:18:06,Rawalpindi,94.32,94.28,80.95,587.54,1000.0,138.86,0
emp_1928,2025-05-15 10:35:04,Bahawalpur,40.46,44.51,76.97,91.24,65.91,30.55,0
emp_1252,2025-05-15 14:02:01,Bahawalpur,37.7,20.0,56.39,161.76,85.75,47.71,0
emp_0868,2025-05-15 13:06:44,Bahawalpur,23.68,20.0,56.24,216.19,88.67,57.34,0
emp_0816,2025-05-15 12:46:48,Bahawalpur,5.0,51.89,62.25,189.44,64.44,78.73,0
emp_0417,2025-05-15 09:13:40,Bahawalpur,22.95,72.68,70.77,138.2,75.25,44.53,0
emp_0784,2025-05-15 12:29:34,Bahawalpur,21.72,22.2,50.49,115.52,143.73,47.8,0
emp_0107,2025-05-15 11:12:31,Bahawalpur,51.86,33.14,50.68,10.0,175.51,45.07,0
emp_0285,2025-05-15 13:16:04,Bahawalpur,47.23,44.56,64.89,124.87,176.69,35.68,0
emp_1572,2025-05-15 12:05:45,Bahawalpur,10.18,71.7,66.93,146.81,91.15,53.1,0
emp_1646,2025-05-15 15:43:34,Bahawalpur,17.36,32.79,58.69,115.06,151.71,37.87,0
emp_0937,2025-05-15 10:06:52,Bahawalpur,44.46,59.5,36.7,75.03,83.76,30.79,0
emp_1128,2025-05-15 08:28:59,Faisalabad,93.85,79.5,96.09,613.15,300.0,149.66,1
emp_1439,2025-05-15 15:53:20,Bahawalpur,72.69,55.88,47.62,76.3,77.55,72.05,0
emp_0873,2025-05-15 08:12:30,Rawalpindi,96.09,74.12,88.22,855.5,605.0,132.04,0
emp_0575,2025-05-15 23:00:33,Lahore,98.04,79.63,83.61,569.48,530.48,151.94,0
emp_1524,2025-05-15 13:37:30,Bahawalpur,24.0,66.04,46.21,198.7,76.63,32.7,0
emp_1979,2025-05-15 16:34:52,Bahawalpur,67.56,42.16,55.5,70.27,168.84,92.86,0
emp_1210,2025-05-15 10:39:25,Bahawalpur,44.52,36.78,76.72,112.8,169.93,80.43,0
emp_0777,2025-05-15 07:13:02,Rawalpindi,92.6,87.7,75.99,334.31,682.55,166.3,0
emp_1681,2025-05-15 10:09:42,Bahawalpur,31.44,64.77,89.14,152.51,69.01,56.06,0
emp_0424,2025-05-15 14:37:27,Bahawalpur,13.33,38.09,66.42,44.78,67.36,23.14,0
emp_0988,2025-05-15 11:03:30,Bahawalpur,36.8,31.94,74.67,29.43,121.65,56.09,0
emp_0410,2025-05-15 21:25:15,Islamabad,93.6,70.58,90.33,519.88,754.12,140.34,0
emp_0370,2025-05-15 14:27:00,Bahawalpur,48.82,49.08,52.97,10.0,178.81,23.44,0
emp_1189,2025-05-15 09:04:14,Bahawalpur,25.81,52.87,78.82,83.66,69.24,45.58,0
emp_0341,2025-05-15 09:31:03,Bahawalpur,37.68,62.98,48.46,166.39,128.87,78.67,0
emp_0365,2025-05-15 12:13:54,Bahawalpur,23.12,52.34,63.5,83.65,120.16,59.57,0
emp_1804,2025-05-15 11:46:24,Bahawalpur,51.68,60.29,65.01,168.08,53.87,29.41,0
emp_0917,2025-05-15 16:18:36,Bahawalpur,45.3,55.26,37.47,159.22,27.22,39.5,0
emp_1625,2025-05-15 19:30:06,Karachi,94.57,88.58,83.86,756.13,594.22,123.6,1
emp_1881,2025-05-15 13:48:19,Bahawalpur,17.93,42.93,68.42,121.59,132.69,100.0,0
emp_1861,2025-05-15 23:40:33,Lahore,95.71,71.34,87.75,886.93,696.33,200.0,1
emp_1457,2025-05-15 13:56:43,Bahawalpur,22.33,34.79,86.35,85.76,129.04,44.2,0
emp_0547,2025-05-15 08:07:15,Faisalabad,90.0,84.88,93.43,1000.0,579.97,100.0,1
emp_0518,2025-05-15 12:50:41,Bahawalpur,55.32,62.02,36.47,133.75,110.42,42.5,0
emp_0022,2025-05-15 11:49:08,Bahawalpur,5.0,44.17,62.86,122.46,74.51,50.69,0
emp_0311,2025-05-15 11:01:34,Bahawalpur,41.3,35.11,69.55,163.49,66.11,20.0,0
emp_1134,2025-05-15 17:58:28,Faisalabad,90.0,79.78,88.99,677.49,795.59,174.12,1
emp_1863,2025-05-15 09:13:56,Bahawalpur,7.47,75.65,40.91,66.1,10.0,71.13,0
emp_1430,2025-05-15 12:26:30,Bahawalpur,10.8,50.55,47.81,123.45,145.78,57.59,0
emp_0213,2025-05-15 09:37:22,Bahawalpur,5.0,45.68,70.13,10.0,89.33,27.21,0
emp_1741,2025-05-15 10:48:12,Bahawalpur,9.37,46.63,47.94,91.23,35.96,44.24,0
emp_0588,2025-05-15 16:44:11,Bahawalpur,31.62,45.54,53.55,81.8,99.65,41.91,0
emp_0702,2025-05-15 16:43:55,Bahawalpur,26.94,49.55,75.78,99.3,90.58,44.94,0
emp_1978,2025-05-15 00:57:08,Faisalabad,90.0,100.0,78.7,709.23,948.55,111.87,1
emp_1394,2025-05-15 09:13:56,Bahawalpur,8.52,44.28,67.03,73.79,162.42,53.51,0
emp_0419,2025-05-15 16:02:54,Bahawalpur,12.77,49.2,61.06,122.26,150.29,29.85,0
emp_0288,2025-05-15 14:45:16,Bahawalpur,42.57,41.37,69.07,129.71,115.8,71.22,0
emp_0635,2025-05-15 11:55:09,Bahawalpur,20.21,20.0,55.79,89.99,75.44,76.71,0
emp_0877,2025-05-15 16:43:30,Bahawalpur,10.86,38.43,50.18,69.65,81.57,55.53,0
emp_0289,2025-05-15 10:09:59,Bahawalpur,23.11,47.46,67.35,70.03,75.81,51.44,0
emp_0639,2025-05-15 13:42:12,Bahawalpur,50.2,69.15,47.32,17.79,10.0,62.25,0
emp_1091,2025-05-15 14:04:20,Bahawalpur,16.94,57.41,73.05,40.96,41.29,71.54,0
emp_1650,2025-05-15 09:47:15,Bahawalpur,31.99,66.26,59.58,61.35,131.47,75.44,0
emp_1582,2025-05-15 14:33:54,Bahawalpur,26.94,47.43,52.11,32.36,111.75,33.81,0
emp_0717,2025-05-15 16:21:59,Bahawalpur,36.83,22.43,59.75,84.86,55.7,69.27,0
emp_0346,2025-05-15 09:28:48,Bahawalpur,23.91,43.0,62.31,76.04,86.64,23.47,0
emp_0926,2025-05-15 15:32:50,Bahawalpur,16.66,66.53,39.28,114.54,96.92,66.94,1
emp_0573,2025-05-15 09:31:00,Bahawalpur,32.81,48.19,44.71,108.26,130.83,20.0,0
emp_0308,2025-05-15 10:25:57,Bahawalpur,35.31,46.95,60.48,91.06,137.66,67.63,0
emp_1000,2025-05-15 15:20:43,Bahawalpur,21.24,38.64,59.08,63.92,10.0,34.02,0
emp_0670,2025-05-15 16:52:43,Bahawalpur,16.12,71.66,53.08,79.71,67.67,39.95,0
emp_1120,2025-05-15 10:22:41,Bahawalpur,31.12,75.43,46.58,105.78,86.89,76.92,0
emp_1047,2025-05-15 16:04:33,Bahawalpur,5.0,27.28,68.61,34.76,99.99,57.73,0
emp_0795,2025-05-15 12:36:14,Bahawalpur,31.9,57.35,71.97,159.91,131.7,48.49,0
emp_0610,2025-05-15 15:19:24,Bahawalpur,35.66,59.03,80.81,83.58,123.88,40.06,0
emp_0260,2025-05-15 19:50:22,Faisalabad,94.97,78.77,94.04,431.48,663.51,172.68,0
emp_0586,2025-05-15 19:40:24,Faisalabad,91.86,70.0,73.09,345.29,723.06,160.56,1
emp_1993,2025-05-15 12:52:44,Bahawalpur,23.57,34.89,72.63,158.43,48.93,71.37,0
emp_0386,2025-05-15 13:40:41,Bahawalpur,15.55,39.85,72.64,172.62,126.12,23.73,0
emp_1334,2025-05-15 16:30:21,Bahawalpur,51.36,41.97,34.82,100.32,127.38,40.29,0
emp_0613,2025-05-15 10:34:10,Bahawalpur,20.14,63.49,89.3,81.75,61.32,47.22,0
emp_1951,2025-05-15 03:26:21,Lahore,95.29,71.16,91.26,637.58,300.0,140.66,1
emp_1710,2025-05-15 12:03:56,Bahawalpur,33.24,53.22,66.72,157.53,150.22,40.47,0
emp_0592,2025-05-15 15:31:59,Bahawalpur,29.37,41.33,83.82,110.71,43.27,20.0,0
emp_1852,2025-05-15 21:09:53,Rawalpindi,94.87,82.5,83.66,601.07,1000.0,187.49,1
emp_1270,2025-05-15 13:39:34,Bahawalpur,12.13,41.39,52.45,83.21,110.59,32.75,0
emp_0627,2025-05-15 16:05:14,Bahawalpur,20.12,64.6,64.96,66.92,94.14,89.58,0
emp_0744,2025-05-15 14:51:44,Bahawalpur,9.59,36.24,33.09,78.43,183.99,62.72,0
emp_1656,2025-05-15 09:49:19,Bahawalpur,26.62,46.58,77.02,10.0,84.55,32.47,0
emp_1395,2025-05-15 16:37:17,Bahawalpur,38.34,47.21,67.36,173.16,96.67,70.96,0
emp_0272,2025-05-15 15:30:32,Bahawalpur,45.27,69.71,57.18,78.32,140.18,52.57,0
emp_0187,2025-05-15 19:11:24,Karachi,91.64,89.7,86.6,573.13,738.15,161.37,0
emp_1661,2025-05-15 15:32:15,Bahawalpur,8.48,24.34,53.41,111.03,204.74,42.85,0
emp_0818,2025-05-15 13:47:37,Bahawalpur,34.32,72.92,51.32,187.88,79.73,24.68,0
emp_0582,2025-05-15 14:54:36,Bahawalpur,5.55,54.53,59.65,105.47,62.97,48.98,0
emp_0437,2025-05-15 21:45:10,Rawalpindi,98.77,91.09,100.0,833.12,629.91,146.95,0
emp_0532,2025-05-15 11:39:57,Bahawalpur,40.48,32.69,58.71,83.64,88.99,33.61,0
emp_0519,2025-05-15 07:12:16,Faisalabad,100.0,84.57,78.74,812.12,718.11,122.71,0
emp_0534,2025-05-15 03:35:48,Lahore,96.78,86.43,80.94,705.11,662.08,122.78,1
emp_1942,2025-05-15 23:21:28,Faisalabad,98.56,100.0,78.49,650.39,753.3,146.29,1
emp_0082,2025-05-15 16:17:48,Bahawalpur,22.31,43.35,61.08,71.89,28.9,54.3,0
emp_1153,2025-05-15 10:16:06,Bahawalpur,25.09,46.61,72.9,27.82,110.77,52.22,0
emp_1138,2025-05-15 09:19:56,Bahawalpur,35.91,70.75,35.96,157.28,124.85,60.87,0
emp_1411,2025-05-15 11:59:53,Bahawalpur,9.17,64.88,61.93,137.88,51.51,63.08,0
emp_0807,2025-05-15 08:26:45,Faisalabad,91.33,80.99,87.39,300.0,747.05,111.12,0
emp_0012,2025-05-15 11:04:28,Bahawalpur,23.03,53.02,64.25,87.05,129.33,40.5,0
emp_1841,2025-05-15 09:12:13,Bahawalpur,47.52,45.38,52.23,163.29,74.28,61.72,1
emp_1567,2025-05-15 07:51:40,Faisalabad,100.0,82.28,87.38,1000.0,666.43,100.0,0
emp_1255,2025-05-15 14:38:31,Bahawalpur,18.49,46.79,83.19,99.13,53.7,43.27,0
emp_0574,2025-05-15 11:42:41,Bahawalpur,10.91,53.64,72.0,66.12,111.66,49.94,0
emp_1734,2025-05-15 14:33:54,Bahawalpur,42.78,31.81,70.76,10.0,171.93,92.96,0
emp_1965,2025-05-15 10:25:39,Bahawalpur,43.84,26.43,80.4,123.84,130.23,49.84,0
emp_1932,2025-05-15 12:58:49,Bahawalpur,44.88,54.33,58.33,77.19,42.97,58.85,0
emp_0319,2025-05-15 14:28:13,Bahawalpur,36.62,51.79,50.9,145.79,39.4,56.32,0
emp_1778,2025-05-15 15:06:06,Bahawalpur,23.89,49.24,47.18,118.9,78.04,45.98,0
emp_1133,2025-05-15 04:43:25,Karachi,94.4,85.84,85.58,426.96,319.98,165.74,1
emp_0639,2025-05-15 13:30:12,Bahawalpur,27.53,60.45,70.17,142.64,31.59,25.65,0
emp_1443,2025-05-15 10:17:14,Bahawalpur,48.14,49.84,72.6,48.12,111.98,36.32,1
emp_0567,2025-05-15 11:53:03,Bahawalpur,36.73,79.92,73.21,24.75,10.0,35.3,0
emp_0704,2025-05-15 15:23:20,Bahawalpur,39.22,40.76,58.97,169.68,110.4,53.97,0
emp_0383,2025-05-15 05:49:48,Karachi,93.64,83.07,86.71,988.71,768.46,171.3,0
emp_0138,2025-05-15 10:18:17,Bahawalpur,49.38,29.06,75.09,140.95,177.68,57.7,0
emp_1634,2025-05-15 14:01:08,Bahawalpur,30.59,51.46,65.13,195.83,122.92,33.12,0
emp_1648,2025-05-15 09:54:29,Bahawalpur,26.61,32.98,60.87,138.55,37.87,52.29,0
emp_1483,2025-05-15 20:19:44,Rawalpindi,98.12,92.25,86.8,406.54,408.95,153.5,0
emp_0319,2025-05-15 12:47:19,Bahawalpur,13.8,42.21,70.51,105.4,123.85,62.27,1
emp_0803,2025-05-15 11:29:00,Bahawalpur,14.03,51.09,30.0,10.0,86.43,46.64,0
emp_1860,2025-05-15 09:24:54,Bahawalpur,26.75,54.18,65.45,53.22,145.69,88.12,0
emp_1580,2025-05-15 05:22:19,Lahore,95.98,70.0,90.58,579.13,455.54,160.91,1
emp_1546,2025-05-15 15:53:39,Bahawalpur,14.25,77.77,30.0,71.02,70.62,48.6,0
emp_1582,2025-05-15 14:08:33,Bahawalpur,30.5,38.76,30.0,98.8,62.53,32.54,0
emp_1346,2025-05-15 15:05:49,Bahawalpur,31.44,47.59,90.0,70.25,107.69,57.14,0
emp_0182,2025-05-15 16:23:56,Bahawalpur,33.91,54.83,72.26,29.82,185.95,28.89,0
emp_1858,2025-05-15 06:58:26,Islamabad,100.0,87.94,70.0,691.66,701.8,170.71,1
emp_1067,2025-05-15 13:05:13,Bahawalpur,23.28,55.23,61.16,79.26,94.23,72.01,1
emp_0695,2025-05-15 12:48:52,Bahawalpur,29.96,56.61,59.32,77.8,41.0,49.88,1
emp_1083,2025-05-15 09:41:21,Bahawalpur,24.48,41.78,60.21,109.38,130.09,42.83,0
emp_1653,2025-05-15 10:46:51,Bahawalpur,20.24,41.38,43.94,189.05,160.39,54.52,0
emp_1509,2025-05-15 15:34:09,Bahawalpur,62.06,36.34,50.45,104.92,105.73,50.15,0
emp_1538,2025-05-15 09:52:54,Bahawalpur,19.86,35.95,45.74,98.28,182.25,20.0,0
emp_1906,2025-05-15 13:49:09,Bahawalpur,7.91,80.0,44.14,125.39,205.93,72.17,0
emp_0377,2025-05-15 14:52:55,Bahawalpur,5.0,56.17,77.55,144.74,55.21,62.47,0
emp_1232,2025-05-15 12:37:10,Bahawalpur,21.07,48.1,34.26,240.31,132.42,71.59,0
emp_1825,2025-05-15 14:16:57,Bahawalpur,48.7,41.95,47.31,142.47,126.45,44.15,0
emp_1007,2025-05-15 12:36:39,Bahawalpur,7.2,35.16,78.16,54.35,102.46,30.43,0
emp_1243,2025-05-15 15:02:31,Bahawalpur,59.66,46.55,48.31,160.19,166.34,56.84,0
emp_0138,2025-05-15 10:28:56,Bahawalpur,55.95,37.63,46.14,88.18,141.06,61.1,0
emp_1308,2025-05-15 15:45:41,Bahawalpur,31.33,33.72,43.27,158.97,36.35,68.69,0
emp_1591,2025-05-15 14:41:56,Bahawalpur,19.86,49.62,53.01,100.0,110.8,46.75,0
emp_1312,2025-05-15 13:59:54,Bahawalpur,52.83,66.03,42.01,96.24,135.55,20.0,0
emp_0885,2025-05-15 11:17:45,Bahawalpur,53.28,60.69,61.0,74.77,61.52,46.54,0
emp_0066,2025-05-15 16:15:13,Bahawalpur,28.56,53.88,68.05,37.52,171.68,20.0,1
emp_0830,2025-05-15 12:48:27,Bahawalpur,53.96,59.01,90.0,86.96,77.11,20.0,1
emp_1934,2025-05-15 16:14:39,Bahawalpur,43.93,74.28,68.25,111.04,10.0,52.8,0
emp_0987,2025-05-15 16:07:26,Bahawalpur,51.29,56.01,72.1,16.2,136.3,83.63,0
emp_1334,2025-05-15 14:29:34,Bahawalpur,25.61,68.46,37.73,113.97,45.53,41.73,0
emp_1453,2025-05-15 15:49:28,Bahawalpur,34.92,30.67,67.69,139.62,116.44,46.14,0
emp_0510,2025-05-15 12:44:29,Bahawalpur,44.65,61.31,55.26,74.08,186.52,50.53,0
emp_1075,2025-05-15 11:53:40,Bahawalpur,46.14,62.38,78.43,93.17,23.36,50.87,0
emp_1331,2025-05-15 15:03:21,Bahawalpur,20.77,42.11,49.6,88.87,36.92,88.66,0
emp_0693,2025-05-15 17:43:53,Faisalabad,94.38,70.0,87.57,497.86,620.35,100.0,1
emp_0236,2025-05-15 15:16:01,Bahawalpur,37.51,58.79,71.57,89.34,124.3,40.27,0
emp_0399,2025-05-15 16:23:47,Bahawalpur,20.01,30.35,43.81,82.76,153.73,39.83,0
emp_1483,2025-05-15 02:42:42,Rawalpindi,100.0,85.03,100.0,336.55,518.0,166.71,0
emp_1577,2025-05-15 11:08:49,Bahawalpur,31.52,80.0,47.12,92.67,181.95,76.49,0
emp_0388,2025-05-15 09:54:58,Bahawalpur,38.1,63.37,75.96,84.81,109.11,56.63,0
emp_1707,2025-05-15 11:09:56,Bahawalpur,12.19,41.02,65.53,164.3,71.02,38.81,0
emp_0592,2025-05-15 14:02:17,Bahawalpur,13.58,46.63,68.96,33.98,59.28,94.7,0
emp_0025,2025-05-15 09:16:24,Bahawalpur,28.3,30.51,63.49,62.16,10.0,73.89,0
emp_0891,2025-05-15 12:41:52,Bahawalpur,29.7,20.0,65.92,46.1,68.19,76.82,0
emp_0399,2025-05-15 09:47:13,Bahawalpur,26.98,57.49,83.43,105.57,64.0,21.21,1
emp_0514,2025-05-15 13:44:29,Bahawalpur,47.07,20.0,76.77,70.56,202.76,58.74,0
emp_1791,2025-05-15 09:07:39,Bahawalpur,25.85,71.77,55.57,155.71,130.11,73.16,0
emp_1421,2025-05-15 15:06:45,Bahawalpur,25.22,66.56,64.9,137.12,10.0,82.59,0
emp_1855,2025-05-15 12:16:24,Bahawalpur,10.32,62.96,69.2,126.02,182.21,32.84,0
emp_1791,2025-05-15 09:32:44,Bahawalpur,60.91,37.1,37.83,161.75,126.64,89.65,0
emp_0759,2025-05-15 13:15:05,Bahawalpur,25.1,69.28,69.57,64.83,168.09,45.26,0
emp_0876,2025-05-15 15:32:17,Bahawalpur,61.91,38.01,40.01,130.74,211.89,20.0,0
emp_0777,2025-05-15 07:01:59,Rawalpindi,91.81,89.26,85.29,347.83,512.69,171.26,1
emp_1563,2025-05-15 11:14:20,Bahawalpur,42.55,54.1,42.65,67.75,243.87,34.04,0
emp_1377,2025-05-15 10:50:22,Bahawalpur,38.48,40.18,57.2,124.09,61.15,45.18,0
emp_1608,2025-05-15 13:55:21,Bahawalpur,20.4,59.75,71.99,146.05,42.73,46.53,0
emp_1110,2025-05-15 12:39:55,Bahawalpur,29.54,51.06,37.27,89.62,80.8,57.64,0
emp_1926,2025-05-15 16:07:03,Bahawalpur,31.8,48.85,61.76,230.05,232.15,62.01,0
emp_0342,2025-05-15 11:43:08,Bahawalpur,54.67,62.35,60.81,85.68,226.29,59.67,0
emp_0981,2025-05-15 10:05:25,Bahawalpur,53.14,33.23,56.27,39.04,29.48,20.0,0
emp_1599,2025-05-15 19:31:41,Faisalabad,100.0,96.26,75.75,540.1,679.68,189.24,1
emp_1869,2025-05-15 11:03:15,Bahawalpur,48.92,39.98,74.67,110.91,185.9,77.8,0
emp_0458,2025-05-15 13:30:11,Bahawalpur,51.81,49.94,50.24,72.77,91.99,25.75,0
emp_1546,2025-05-15 10:13:53,Bahawalpur,10.43,47.32,64.11,65.13,195.18,70.27,0
emp_0171,2025-05-15 12:45:37,Bahawalpur,68.81,69.98,52.02,45.46,95.6,53.65,0
emp_1540,2025-05-15 14:05:46,Bahawalpur,31.54,48.5,62.52,94.86,194.22,64.09,0
emp_0830,2025-05-15 09:54:33,Bahawalpur,51.24,45.33,38.75,152.86,145.05,36.29,0
emp_0954,2025-05-15 14:02:59,Bahawalpur,20.05,34.66,57.51,10.0,56.27,73.73,0
emp_0639,2025-05-15 14:44:43,Bahawalpur,45.31,43.93,59.66,127.46,115.27,57.44,0
emp_0548,2025-05-15 10:15:00,Bahawalpur,18.41,33.72,41.34,74.18,118.37,80.67,0
emp_1299,2025-05-15 10:02:32,Bahawalpur,5.0,80.0,49.82,78.12,119.02,35.55,0
emp_0473,2025-05-15 16:06:28,Bahawalpur,33.1,43.12,87.71,109.91,54.05,20.0,0
emp_0054,2025-05-15 12:58:54,Bahawalpur,19.29,67.68,55.51,38.21,91.4,78.76,0
emp_0085,2025-05-15 15:59:36,Bahawalpur,14.36,55.54,54.26,121.7,97.86,51.49,0
emp_1629,2025-05-15 13:14:32,Bahawalpur,17.34,76.76,77.21,81.49,38.57,20.0,0
emp_1285,2025-05-15 10:56:19,Bahawalpur,18.76,31.98,64.27,141.38,113.47,45.24,0
emp_0703,2025-05-15 13:26:34,Bahawalpur,43.62,28.46,73.96,83.18,39.44,77.31,1
emp_0667,2025-05-15 16:05:11,Bahawalpur,37.19,64.49,61.95,87.1,88.35,32.29,0
emp_0132,2025-05-15 12:06:57,Bahawalpur,5.0,35.49,60.09,104.51,29.72,20.0,0
emp_1299,2025-05-15 12:57:47,Bahawalpur,62.93,38.6,58.83,182.56,155.35,69.23,0
emp_0476,2025-05-15 09:20:32,Bahawalpur,20.45,42.85,89.83,125.43,74.83,36.06,1
emp_0284,2025-05-15 15:02:37,Bahawalpur,35.81,45.38,58.5,241.19,79.85,56.28,0
emp_0167,2025-05-15 00:58:55,Lahore,92.59,76.85,70.86,375.59,526.92,101.91,1
emp_1276,2025-05-15 17:41:18,Islamabad,97.55,79.63,77.44,348.37,300.0,168.37,1
emp_0764,2025-05-15 12:30:00,Bahawalpur,5.0,49.41,52.74,132.33,100.63,43.06,0
emp_0174,2025-05-15 16:26:11,Bahawalpur,23.53,49.96,67.36,93.69,120.99,33.27,0
emp_0087,2025-05-15 15:53:56,Bahawalpur,43.12,45.38,33.1,97.58,23.15,93.68,0
emp_0765,2025-05-15 12:48:38,Bahawalpur,13.17,52.11,71.57,89.74,130.18,47.87,0
emp_0150,2025-05-15 14:55:58,Bahawalpur,34.22,35.16,81.33,80.71,94.94,46.77,0
emp_0662,2025-05-15 09:48:02,Bahawalpur,42.84,41.06,36.57,82.92,157.11,84.69,0
emp_0081,2025-05-15 10:50:07,Bahawalpur,47.2,49.03,63.12,149.3,174.56,43.99,0
emp_1810,2025-05-15 13:32:11,Bahawalpur,45.46,59.8,52.33,55.87,138.32,41.18,0
